Tweet Date,Sentence,Quote Count,Reply Count,Retweet Count,Favorite Count,Sentiment,English Translation
Thu Jan 04 09:06:35 +0000 2024,"Saham Bank Jumbo Kompak Cetak Rekor, Ada BMRI dan BBNI [URL]",0,0,0,0,Positive,"Jumbo Bank Shares Set Record, Including BMRI and BBNI [URL]"
Thu Jan 04 09:01:46 +0000 2024,"Percaya nģga ambil saham BBRI, BBCA, BBNI dan BMRI bulan oktober kemudian di Januari. Naik. Setuju?",0,7,0,3,Positive,"Believe me, take BBRI, BBCA, BBNI and BMRI shares in October then in January. Up. Agree?"
Wed Jan 03 05:12:21 +0000 2024,4 Saham terbaik dan tercuan untuk investasi jangka panjang ✓BBCA ✓BBRI ✓BBNI ✓BMRI,0,0,0,0,Positive,4 Best and Most Profitable Stocks for Long-Term Investment ✓BBCA ✓BBRI ✓BBNI ✓BMRI
Mon Jan 01 10:25:05 +0000 2024,"Proyeksi Saham Bank Jumbo BBCA, BBRI, BMRI, BBNI pada 2024 [URL]",0,0,0,2,Neutral,"Jumbo Bank BBCA, BBRI, BMRI, BBNI Stock Projections in 2024 [URL]"
Sun Dec 31 16:51:16 +0000 2023,"April $MMLP: Provident Warehouse Pte. Ltd. tender offer 861,1 juta lembar saham MMLP dengan harga Rp500/saham (4 Apr) $BMRI: Stock split 1:2 (4 Apr) $INKP: Berencana Bangun Pabrik Baru Senilai US$3,63 Miliar (6 Apr)",0,1,0,0,Neutral,April $MMLP: Provident Warehouse Pte. Ltd. tender offer for 861.1 million MMLP shares at Rp500/share (4 Apr) $BMRI: Stock split 1:2 (4 Apr) $INKP: Plans to Build New Factory Worth US$3.63 Billion (6 Apr)
Sun Dec 31 04:46:11 +0000 2023,mana saham-saham bank besar seperti PT Bank Central Asia (BCA) dan PT Bank Mandiri (BMRI) juga mengalami peningkatan yang signifikan. Teruslah berinvestasi dengan bijak dan pantau terus perkembangan pasar saham.,0,0,0,0,Positive,where stocks of major banks such as PT Bank Central Asia (BCA) and PT Bank Mandiri (BMRI) also experienced significant increases. Continue to invest wisely and keep an eye on stock market developments.
Fri Dec 29 01:54:10 +0000 2023,"Jelang Tutup Tahun, Investor Asing Borong Saham BBRI, BBCA, BMRI [URL]",0,0,0,0,Positive,"Ahead of Year-End, Foreign Investors Buy Up BBRI, BBCA, BMRI Shares [URL]"
Thu Dec 28 12:00:40 +0000 2023,"Portofolio Livin' Investasi-ku udah gak minus lagi. Ini berkat BBRI +14,7%, BBNI +7,21%, BMRI +2,94%, dan BBCA +0,8%. Saham bank memang menggiurkan. 🥰 [URL]",0,1,0,0,Positive,"My Livin' Investment Portfolio is no longer minus. This is thanks to BBRI +14.7%, BBNI +7.21%, BMRI +2.94%, and BBCA +0.8%. Bank stocks are indeed tempting. 🥰 [URL]"
Thu Dec 28 01:14:10 +0000 2023,"Penghujung Tahun, Investor Asing Borong Saham BBCA dan BMRI [URL]",0,0,0,0,Positive,"End of Year, Foreign Investors Buy Up BBCA and BMRI Shares [URL]"
Tue Dec 26 07:50:40 +0000 2023,"[USERNAME] [USERNAME] misal saham BBRI naik 15% terus BMRI minus 1%, mending dibiarin aja untuk jangka panjang apa jual BBRI untuk beli BMRI terus beli BBRI lagi waktu nilainya turun?",0,2,0,0,Neutral,"[USERNAME] [USERNAME] For example, if BBRI shares increase by 15% and BMRI decreases by 1%, is it better to just leave it for the long term or sell BBRI to buy BMRI and then buy BBRI again when the value drops?"
Mon Dec 25 06:21:51 +0000 2023,[USERNAME] BMRI lh,0,0,0,0,Positive,[USERNAME] BMRI lh
Mon Dec 25 04:43:59 +0000 2023,[USERNAME] bmri lah,0,0,0,0,Positive,[USERNAME] bmri lah
Mon Dec 25 03:26:31 +0000 2023,Kalo kalian sebagai investor jangka panjang dan cuma mau fokus 1 emiten antara shm! BBRI/BMRI. Kalian pilih mana antara 2 itu?,2,29,2,26,Neutral,If you are a long-term investor and only want to focus on 1 issuer between SHM! BBRI/BMRI. Which one do you choose between the two?
Sat Dec 23 09:15:55 +0000 2023,Berapa harga Shm! $BMRI $BBRI $BBNI dan $BBCA jika PBV nya disamakan dg $BREN ya ??,0,1,0,3,Neutral,How much is the price of Shm! $BMRI $BBRI $BBNI and $BBCA if the PBV is equated to $BREN?
Fri Dec 22 04:28:22 +0000 2023,[USERNAME] bbri bbca bmri bbni sangat layak buat long term,0,0,0,0,Positive,[USERNAME] bbri bbca bmri bbni is very suitable for long term
Fri Dec 22 04:26:29 +0000 2023,pandangan suhu tentang shm! $BMRI ? layak hold long term ga?,2,9,0,5,Neutral,suhu's view on shm! $BMRI? is it worth holding long term?
Fri Dec 22 02:50:09 +0000 2023,"Indeks Bisnis-27 Dibuka Menguat, Saham AMRT, BMRI dan UNVR Malah Loyo [URL]",0,0,0,0,Negative,"Bisnis-27 Index Opens Stronger, AMRT, BMRI and UNVR Shares Weak [URL]"
Thu Dec 21 16:20:00 +0000 2023,"Susana Indah Kris Indriati, Direktur PT Bank Mandiri (Persero) Tbk (BMRI), membeli 150.000 saham BMRI dengan harga rata-rata Rp5.850 per saham pada 29 November 2023. Setelah transaksi tersebut, Susana Indah Kris Indriati memiliki 4.307.300 (0,004%) saham BMRI. [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,0,Positive,"Susana Indah Kris Indriati, Director of PT Bank Mandiri (Persero) Tbk (BMRI), purchased 150,000 BMRI shares at an average price of Rp5,850 per share on November 29, 2023. After the transaction, Susana Indah Kris Indriati owns 4,307,300 (0.004%) BMRI shares. [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Wed Dec 20 00:14:05 +0000 2023,"IHSG Berpeluang Lanjut Menguat ke 7.262, Cermati Saham BMRI, BRPT hingga INKP [URL]",0,0,0,0,Positive,"IHSG Has Opportunity to Continue Strengthening to 7,262, Observe BMRI, BRPT to INKP Shares [URL]"
Tue Dec 19 15:13:37 +0000 2023,[USERNAME] Beli saham aman spt bbca bbni bmri. Nikmati 12 bulan kemudian,0,0,0,0,Positive,[USERNAME] Buy safe stocks like bbca bbni bmri. Enjoy 12 months later
Tue Dec 19 12:25:05 +0000 2023,"[USERNAME] Beli obligasi, kalau mau rada beresiko beli saham perbankan Big 4 (BBCA, BBRI, BMRI, BBNI)",0,0,0,0,Positive,"[USERNAME] Buy bonds, if you want to take a bit of risk, buy Big 4 banking shares (BBCA, BBRI, BMRI, BBNI)"
Tue Dec 19 12:10:14 +0000 2023,"[USERNAME] $BMRI aja, payout deviden ratio nya lebih stabil",0,0,0,0,Positive,"[USERNAME] Just $BMRI, the dividend payout ratio is more stable"
Tue Dec 19 11:51:51 +0000 2023,[USERNAME] Bmri nder mending Rasio dividennya lebih gede,0,0,0,0,Positive,[USERNAME] Bmri nder mending The dividend ratio is bigger
Tue Dec 19 11:34:52 +0000 2023,[USERNAME] reksadana aja. ato masukkin saham blucip kaya bmri,0,0,0,0,Positive,[USERNAME] just mutual funds. or enter blucip shares like BMRI
Tue Dec 19 00:52:04 +0000 2023,"IHSG Hari Ini Berpotensi Rebound, Cermati Saham AMRT, BMRI, PTBA &amp TOWR [URL]",0,0,0,0,Positive,"IHSG Today Has Potential to Rebound, Watch AMRT, BMRI, PTBA & TOWR Shares [URL]"
Mon Dec 18 23:47:56 +0000 2023,"[USERNAME] Taro btc,bbca, BMRI juga boleh",0,0,0,1,Positive,"[USERNAME] Taro btc, bbca, BMRI is also possible"
Sun Dec 17 00:19:34 +0000 2023,"10 Saham Paling Laris Diborong Investor Asing Sepekan, BMRI &amp BBRI Balapan [URL]",0,0,0,1,Positive,"10 Most Popular Stocks Bought by Foreign Investors in a Week, BMRI & BBRI Racing [URL]"
Fri Dec 15 13:26:13 +0000 2023,"Market Update: Investor Asing Borong Saham Big 4 Banks: BBRI, BBCA, BMRI, BBNI [URL]",0,0,0,0,Positive,"Market Update: Foreign Investors Buy Up Big 4 Banks Shares: BBRI, BBCA, BMRI, BBNI [URL]"
Fri Dec 15 11:59:04 +0000 2023,"[USERNAME] Saham bank dah paling aman BBCA, BBRI, BMRI Pelajarin dlu timing entry, jangan beli di pucuk.",0,1,0,0,Positive,"[USERNAME] The safest bank stocks are BBCA, BBRI, BMRI. Study the entry timing first, don't buy at the top."
Fri Dec 15 07:01:24 +0000 2023,[USERNAME] Bank bersandi saham BMRI ini juga memastikan Call Center 14000 atau Live Chat MITA pada akun resmi WhatsApp Bank Mandiri di +62 811-84-14000 siap untuk membantu nasabah dalam melakukan transaksi keuangan. [USERNAME],0,1,0,0,Neutral,[USERNAME] The bank with the stock code BMRI also ensures that the Call Center 14000 or Live Chat MITA on the official WhatsApp account of Bank Mandiri at +62 811-84-14000 is ready to assist customers in conducting financial transactions. [USERNAME]
Fri Dec 15 05:01:12 +0000 2023,"The Fed Tak Naikkan Suku Bunga, Saham BBRI, BBCA, BMRI, dan BBNI Laris [URL]",0,0,0,0,Positive,"The Fed Does Not Raise Interest Rates, BBRI, BBCA, BMRI, and BBNI Shares Sell Well [URL]"
Fri Dec 15 01:35:26 +0000 2023,Pencapaian Bank Mandiri 2023 saham BMRI all time high Rp6.125 pasca stock split (5 Oktober 2023) [URL],0,0,0,0,Positive,"Bank Mandiri's 2023 achievement: BMRI shares all time high Rp6,125 after stock split (October 5, 2023) [URL]"
Fri Dec 15 01:34:58 +0000 2023,RECAP 2023 Pencapaian dari Bank Mandiri Jumlah saham BMRI all time high Rp6.125 pasca stock split (5 Oktober 2023) [URL],0,0,0,0,Positive,"RECAP 2023 Achievements of Bank Mandiri Number of BMRI shares all time high Rp6,125 after stock split (October 5, 2023) [URL]"
Fri Dec 15 01:34:28 +0000 2023,Saham BMRI all time high Rp6.125 pasca stock split (5 Okt’2023). RECAP 2023 [URL],0,0,0,0,Positive,"BMRI shares all time high Rp6,125 after stock split (Oct 5, 2023). RECAP 2023 [URL]"
Fri Dec 15 01:33:27 +0000 2023,Berikut adalah RECAP 2023 Pencapaian Bank Mandiri Saham BMRI all time high Rp6.125 pasca stock split (5 Oktober 2023) [URL],0,0,0,0,Positive,"Here is the RECAP 2023 Achievement of Bank Mandiri BMRI Shares all time high Rp6,125 after stock split (October 5, 2023) [URL]"
Fri Dec 15 01:21:33 +0000 2023,"Bank Mandiri mencetak sejarah baru! Saham BMRI mencapai all-time high di Rp 6.125 usai stock split. Kami berterima kasih atas kepercayaan yang diberikan oleh para investor. Bersama-sama, mari kita capai lebih banyak lagi! [URL]",0,0,0,0,Positive,"Bank Mandiri makes new history! BMRI shares reach all-time high at Rp 6,125 after stock split. We are grateful for the trust given by investors. Together, let's achieve more! [URL]"
Fri Dec 15 01:20:07 +0000 2023,"Pengumuman penting dari Bank Mandiri! Setelah stock split, saham BMRI mencapai titik tertinggi sepanjang masa di Rp 6.125. Kami bangga menjadi bagian dari keberhasilan dan prestasi ini. Terima kasih kepada semua investor yang telah mempercayai kami [URL]",0,0,0,0,Positive,"Important announcement from Bank Mandiri! After the stock split, BMRI shares reached an all-time high of Rp 6,125. We are proud to be part of this success and achievement. Thank you to all investors who have trusted us [URL]"
Fri Dec 15 01:19:14 +0000 2023,Prestasi luar biasa yang diraih oleh Bank Mandiri! Saham BMRI mencapai all-time high di Rp 6.125 usai stock split. Bukti nyata bahwa bank ini mampu memberikan hasil yang optimal bagi para pemegang sahamnya. Terus maju dan berprestasi! [URL],0,0,0,0,Positive,"An extraordinary achievement by Bank Mandiri! BMRI shares reached an all-time high of Rp 6,125 after the stock split. Real proof that this bank is able to provide optimal results for its shareholders. Keep moving forward and achieving! [URL]"
Fri Dec 15 01:18:17 +0000 2023,Bank Mandiri terus membuktikan eksistensinya sebagai pemain terkemuka di industri perbankan. Saham BMRI mencapai all-time high di Rp 6.125 setelah stock split pada tanggal 5 Oktober 2023. Terus berinovasi dan memberikan keuntungan bagi para investor [URL],0,0,0,0,Positive,"Bank Mandiri continues to prove its existence as a leading player in the banking industry. BMRI shares reached an all-time high of Rp 6,125 after the stock split on October 5, 2023. Continue to innovate and provide benefits to investors [URL]"
Fri Dec 15 01:17:44 +0000 2023,Ada banyak alasan mengapa Bank Mandiri masih menjadi pilihan utama para investor. Pencapaian saham BMRI yang mencapai all-time high di Rp 6.125 setelah stock split membuktikan kekuatan perusahaan ini [URL],0,0,0,0,Positive,"There are many reasons why Bank Mandiri is still the main choice for investors. The achievement of BMRI shares reaching an all-time high of Rp 6,125 after the stock split proves the strength of this company [URL]"
Thu Dec 14 15:53:11 +0000 2023,Harga saham BMRI mencapai angka tertinggi sepanjang masa setelah stock split. Bergabunglah dalam perjalanan kesuksesan Bank Mandiri! 📈 [URL],0,0,0,1,Positive,BMRI stock price hits all-time high after stock split. Join Bank Mandiri's success journey! 📈 [URL]
Thu Dec 14 15:50:37 +0000 2023,"Catat tanggalnya! 5 Oktober 2023, saham BMRI mencatat rekor tertinggi sepanjang masa di Rp 6.125. 💰 [URL]",0,0,0,1,Positive,"Mark the date! October 5, 2023, BMRI shares recorded an all-time high of Rp 6,125. 💰 [URL]"
Thu Dec 14 12:04:15 +0000 2023,"Semoga dengan adanya RECAP 2023 Pencapaian Bank Mandiri yaitu Saham BMRI all time high Rp 6.125 pasca stock split (5 Oktober 2023), Bank Mandiri tetap konsisten dengan pencapaiannya! [URL]",0,0,0,1,Positive,"Hopefully with the RECAP 2023 Achievement of Bank Mandiri, namely BMRI Shares all time high of Rp 6,125 after the stock split (October 5, 2023), Bank Mandiri remains consistent with its achievements! [URL]"
Thu Dec 14 12:02:44 +0000 2023,Info baru nih guys! Kalau RECAP 2023 Pencapaian Bank Mandiri yaitu Saham BMRI all time high Rp 6.125 pasca stock split (5 Oktober 2023) [URL],0,0,0,1,Positive,"New info guys! If RECAP 2023 Bank Mandiri's achievement is BMRI shares all time high Rp 6,125 after stock split (October 5, 2023) [URL]"
Thu Dec 14 12:01:23 +0000 2023,Nice! RECAP 2023 Bank Mandiri mencapai Saham BMRI all time high Rp 6.125 pasca stock split (5 Oktober 2023) [URL],0,0,0,1,Positive,"Nice! RECAP 2023 Bank Mandiri reaches BMRI shares all time high Rp 6,125 after stock split (October 5, 2023) [URL]"
Thu Dec 14 11:59:36 +0000 2023,Bangga dengan RECAP 2023 Pencapaian Bank Mandiri yaitu Saham BMRI all time high Rp 6.125 pasca stock split (5 Oktober 2023) [URL],0,0,0,1,Positive,"Proud of RECAP 2023 Bank Mandiri's Achievement, namely BMRI Shares all time high of Rp 6,125 after stock split (October 5, 2023) [URL]"
Thu Dec 14 11:13:13 +0000 2023,"Minta beliin saham BBCA, BBRI, BMRI masing2 15% aja, terus minta beliin emas antam 5KG aja buat jaga2 ☺️",0,1,0,0,Positive,"Ask to buy BBCA, BBRI, BMRI shares, 15% each, then ask to buy 5KG of Antam gold just to be safe ☺️"
Thu Dec 14 11:00:59 +0000 2023,"Setelah stock split pada tanggal 5 Oktober 2023, harga saham Bank Mandiri (BMRI) mencapai puncaknya sepanjang masa, mencapai Rp 6.125. [URL]",0,0,0,1,Positive,"After the stock split on October 5, 2023, Bank Mandiri (BMRI) stock price reached an all-time high of Rp 6,125. [URL]"
Thu Dec 14 11:00:18 +0000 2023,"Saham Bank Mandiri (BMRI) mencatat prestasi luar biasa dengan mencapai level tertinggi sepanjang masa, yaitu Rp 6.125, setelah melalui proses stock split pada tanggal 5 Oktober 2023. [URL]",0,0,0,1,Positive,"Bank Mandiri (BMRI) shares recorded an extraordinary achievement by reaching an all-time high of IDR 6,125, after going through a stock split process on October 5, 2023. [URL]"
Thu Dec 14 10:59:41 +0000 2023,"Pasca dilakukannya stock split pada 5 Oktober 2023, saham Bank Mandiri (BMRI) mencapai puncak tertinggi sepanjang sejarah, yakni Rp 6.125. [URL]",0,0,0,1,Positive,"After the stock split on October 5, 2023, Bank Mandiri (BMRI) shares reached their highest peak in history, namely IDR 6,125. [URL]"
Thu Dec 14 10:59:07 +0000 2023,"Harga saham Bank Mandiri (BMRI) mencapai rekor tertinggi sepanjang masa, yaitu Rp 6.125, setelah mengalami pemecahan saham pada tanggal 5 Oktober 2023. [URL]",0,0,0,1,Positive,"Bank Mandiri (BMRI) share price reached an all-time high of Rp 6,125, after undergoing a stock split on October 5, 2023. [URL]"
Thu Dec 14 10:58:31 +0000 2023,"Saham Bank Mandiri (BMRI) mencapai level tertinggi sepanjang masa, yakni Rp 6.125, setelah dilakukan stock split pada tanggal 5 Oktober 2023. [URL]",0,0,0,1,Positive,"Bank Mandiri (BMRI) shares reached an all-time high of Rp 6,125, after a stock split on October 5, 2023. [URL]"
Thu Dec 14 09:53:35 +0000 2023,"IHSG Ditutup Naik 1,43%, Investor Borong Saham BBRI, BBCA hingga BMRI [URL]",0,0,0,0,Positive,"IHSG Closes Up 1.43%, Investors Buy Up BBRI, BBCA to BMRI Shares [URL]"
Thu Dec 14 07:10:34 +0000 2023,"[USERNAME] sektor perbankan, BBCA/BBRI/BMRI, capital gain dapet, dividen juga dapet. kalopun harga turun juga ga dalem bgt",0,0,0,0,Positive,"[USERNAME] banking sector, BBCA/BBRI/BMRI, capital gain, dividends too. Even if the price drops, it's not too deep"
Thu Dec 14 02:02:56 +0000 2023,BBCA BMRI terbang kan kaaan Temen2 udah tak kasih tau The fed dovish Saham jd bagus tinggal eksekusi Smoga pda cuan juga freennn Mantap panasss [URL],0,0,0,0,Positive,"BBCA BMRI is flying, right? Friends, you haven't told me that the Fed is dovish. Stocks are good, just need to execute. Hopefully, you will get freennn, it's great and hot [URL]"
Wed Dec 13 10:17:48 +0000 2023,[USERNAME] Udah coba maen saham BMRI dan semoga taon dpn bisa nambah lagi,0,0,0,0,Positive,[USERNAME] I've tried playing BMRI shares and hopefully next year I can increase it even more.
Tue Dec 12 06:08:27 +0000 2023,"[USERNAME] ajak keluarga ke jerusalem dan keliling eropa, terus simpang 20% ke saham yang fundamental nya kuat kayak BBCA BMRI BBRI BBNI atau beli Reksadana atau beli bitcoin tapi ga lgsng all ini, 20% nya di buatkan perbulan belinya 😩😩😩😩",0,1,0,1,Positive,"[USERNAME] take the family to Jerusalem and travel around Europe, then invest 20% in stocks with strong fundamentals like BBCA BMRI BBRI BBNI or buy mutual funds or buy bitcoin but not all of this right away, 20% of it is used for monthly purchases 😩😩😩😩"
Mon Dec 11 23:40:45 +0000 2023,"[USERNAME] BMRI, BBNI lagi diskon",0,0,0,0,Positive,"[USERNAME] BMRI, BBNI are on discount"
Sat Dec 09 02:46:08 +0000 2023,"Laba Makin Moncer, Intip Rekomendasi Saham Big Caps (BBCA, BMRI, BBNI, dan BBRI) [URL]",0,0,0,0,Positive,"Profits Are Increasingly Bright, Take a Peek at the Big Caps Stock Recommendations (BBCA, BMRI, BBNI, and BBRI) [URL]"
Thu Dec 07 01:22:35 +0000 2023,"Investor Asing Net Sell Rp624 M, Saham BMRI dan GOTO Jadi Incaran [URL]",0,0,0,0,Positive,"Foreign Investors Net Sell Rp624 Billion, BMRI and GOTO Shares Become Targets [URL]"
Thu Dec 07 00:11:11 +0000 2023,"IHSG Diprediksi Konsolidasi, Saham BMRI hingga TKIM Direkomendasikan [URL]",0,0,0,0,Positive,"IHSG Predicted to Consolidate, BMRI to TKIM Shares Recommended [URL]"
Wed Dec 06 10:06:12 +0000 2023,"Saham GOTO dan BMRI Amblas Buat IHSG Melemah 0,19% [URL]",0,0,0,0,Negative,"GOTO and BMRI Shares Plunge, Weakening IHSG by 0.19% [URL]"
Tue Dec 05 01:50:04 +0000 2023,"Mirae memprediksi IHSG hari ini konsolidasi. Perusahaan efek itu merekomendasikan saham BMRI, SMRA dan ACES justru bisa untung besar. [URL]",0,0,0,0,Positive,"Mirae predicts that IHSG will consolidate today. The securities company recommends that BMRI, SMRA and ACES shares can actually make big profits. [URL]"
Tue Dec 05 01:44:18 +0000 2023,Simak analisis saham INCO hingga BMRI saat IHSG berpotensi melemah [URL],0,0,0,1,Negative,Check out the analysis of INCO to BMRI shares when the IHSG has the potential to weaken [URL]
Tue Dec 05 00:38:34 +0000 2023,"IHSG Masih di Fase Bullish, Cek Saham BMRI, SIDO, ESSA &amp HRTA [URL]",0,0,0,0,Positive,"IHSG Still in Bullish Phase, Check BMRI, SIDO, ESSA & HRTA Shares [URL]"
Sun Dec 03 13:58:12 +0000 2023,"[USERNAME] Nikah sederhana dan cicil beli rmh. Uang 30% diinvestasikan di saham perbankan sprti BBCA, BBRI, BMRI. Gengsi itu klo dibiarkan bkin candu dan sengsara kedepannya.",0,0,0,0,Positive,"[USERNAME] Simple marriage and installment to buy a house. 30% of the money is invested in banking stocks such as BBCA, BBRI, BMRI. Prestige, if left unchecked, will make you addicted and miserable in the future."
Sun Dec 03 09:19:05 +0000 2023,"4 Emiten Saham Ini Mau Bagi-Bagi Dividen di 2024, Ada BMRI hingga BBRI [URL]",0,0,0,0,Positive,"These 4 Stock Issuers Want to Distribute Dividends in 2024, Including BMRI to BBRI [URL]"
Sat Dec 02 11:01:05 +0000 2023,"kamu bisa melakukan analisa rasio utang dengan membandingkan emiten sejenis . Contohnya BBCA , BMRI dan BBNI . [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,0,Neutral,"You can do a debt ratio analysis by comparing similar issuers. For example BBCA, BMRI and BBNI. [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
Fri Dec 01 07:32:27 +0000 2023,Ni shm! BMRI bakal segini segini aja kah hargany? wkwk udah 3 bulan an sideway gtu2 aja terus,0,3,0,0,Negative,This shm! Will BMRI's price be like this? lol it's been 3 months and it's been sideways like that
Thu Nov 30 03:05:00 +0000 2023,"Riduan, Direktur Commercial Banking PT Bank Mandiri (Persero) Tbk (BMRI), membeli 952.300 saham BMRI dengan harga rata-rata Rp5.816,15 per saham pada 1–24 November 2023. Setelah transaksi tersebut, Riduan memiliki 6.999.700 saham BMRI. [HASHTAG] [HASHTAG] [HASHTAG] [URL]",0,0,0,0,Positive,"Riduan, Commercial Banking Director of PT Bank Mandiri (Persero) Tbk (BMRI), purchased 952,300 BMRI shares at an average price of Rp5,816.15 per share on November 1–24, 2023. After the transaction, Riduan owns 6,999,700 BMRI shares. [HASHTAG] [HASHTAG] [HASHTAG] [URL]"
